GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
0100000US,,United States,310M300US32380,32380,"United States - Mason City, IA Micro Area","Mason City, IA Micro Area",51749,51749,51683,51526,51193,51007,50728,50430,50539,50475
0100000US,,United States,310M300US32460,32460,"United States - Mayfield, KY Micro Area","Mayfield, KY Micro Area",37121,37121,37225,37568,37516,37339,37523,37165,37148,37121
0100000US,,United States,310M300US32500,32500,"United States - Maysville, KY Micro Area","Maysville, KY Micro Area",17490,17490,17505,17548,17467,17330,17137,17036,17158,17174
0100000US,,United States,310M300US32540,32540,"United States - McAlester, OK Micro Area","McAlester, OK Micro Area",45837,45837,45781,45691,45516,45251,44833,44701,44395,44184
0100000US,,United States,310M300US32620,32620,"United States - McComb, MS Micro Area","McComb, MS Micro Area",53535,53535,53577,53563,53017,52792,52535,52408,52038,51915
0100000US,,United States,310M300US32660,32660,"United States - McMinnville, TN Micro Area","McMinnville, TN Micro Area",39839,39824,39860,39887,39731,39859,39934,40206,40400,40651
0100000US,,United States,310M300US32700,32700,"United States - McPherson, KS Micro Area","McPherson, KS Micro Area",29180,29152,29097,29114,29181,29373,28863,28615,28402,28708
0100000US,,United States,310M300US32740,32740,"United States - Meadville, PA Micro Area","Meadville, PA Micro Area",88765,88761,88631,88188,87754,87579,87293,86701,86505,86159
0100000US,,United States,310M300US32860,32860,"United States - Menomonie, WI Micro Area","Menomonie, WI Micro Area",43857,43857,43877,43778,43786,44013,44046,44219,44327,44693
0100000US,,United States,310M300US32940,32940,"United States - Meridian, MS Micro Area","Meridian, MS Micro Area",107449,107454,107624,107630,107196,106974,105738,104308,103078,101866
0100000US,,United States,310M300US32980,32980,"United States - Merrill, WI Micro Area","Merrill, WI Micro Area",28743,28743,28777,28465,28486,28318,28096,27863,27854,27838
0100000US,,United States,310M300US33020,33020,"United States - Mexico, MO Micro Area","Mexico, MO Micro Area",25529,25529,25451,25527,25527,25544,25815,25941,25875,25641
0100000US,,United States,310M300US33060,33060,"United States - Miami, OK Micro Area","Miami, OK Micro Area",31848,31848,31854,31839,32122,32107,31876,31805,31523,31312
0100000US,,United States,310M300US33180,33180,"United States - Middlesborough, KY Micro Area","Middlesborough, KY Micro Area",28691,28691,28708,28656,28295,28041,27841,27379,27192,26894
0100000US,,United States,310M300US33300,33300,"United States - Milledgeville, GA Micro Area","Milledgeville, GA Micro Area",55149,55242,55125,54543,55580,55123,54428,54105,53847,53467
0100000US,,United States,310M300US33420,33420,"United States - Mineral Wells, TX Micro Area","Mineral Wells, TX Micro Area",28111,28122,28082,28052,27856,27872,28016,27956,28132,28570
0100000US,,United States,310M300US33500,33500,"United States - Minot, ND Micro Area","Minot, ND Micro Area",69540,69539,69996,72329,73913,76506,78176,79955,78664,77309
0100000US,,United States,310M300US33580,33580,"United States - Mitchell, SD Micro Area","Mitchell, SD Micro Area",22835,22835,22815,22948,23120,23143,23190,23106,23221,23127
0100000US,,United States,310M300US33620,33620,"United States - Moberly, MO Micro Area","Moberly, MO Micro Area",25414,25414,25454,25275,25325,24944,25048,25030,24970,24945
0100000US,,United States,310M300US33940,33940,"United States - Montrose, CO Micro Area","Montrose, CO Micro Area",41276,41278,41187,40925,40605,40509,40553,40534,41160,41784
0100000US,,United States,310M300US33980,33980,"United States - Morehead City, NC Micro Area","Morehead City, NC Micro Area",66469,66463,66700,67426,67776,68386,68644,68729,68855,68881
0100000US,,United States,310M300US34020,34020,"United States - Morgan City, LA Micro Area","Morgan City, LA Micro Area",54650,54650,54556,54135,53545,53550,53273,52920,52174,50973
0100000US,,United States,310M300US34140,34140,"United States - Moscow, ID Micro Area","Moscow, ID Micro Area",37244,37239,37252,37806,38072,38196,38503,38661,38792,39333
0100000US,,United States,310M300US34180,34180,"United States - Moses Lake, WA Micro Area","Moses Lake, WA Micro Area",89120,89120,89571,90650,91442,91821,92839,93380,93904,95158
0100000US,,United States,310M300US34220,34220,"United States - Moultrie, GA Micro Area","Moultrie, GA Micro Area",45498,45497,45649,45852,46127,46252,46029,45665,45671,45835
0100000US,,United States,310M300US34260,34260,"United States - Mountain Home, AR Micro Area","Mountain Home, AR Micro Area",41513,41513,41511,41341,41076,40976,40871,41118,41145,41355
0100000US,,United States,310M300US34300,34300,"United States - Mountain Home, ID Micro Area","Mountain Home, ID Micro Area",27038,27038,27123,26195,26270,26239,26220,25790,26090,26823
0100000US,,United States,310M300US34340,34340,"United States - Mount Airy, NC Micro Area","Mount Airy, NC Micro Area",73673,73748,73777,73537,73346,72718,72557,72029,72049,72224
0100000US,,United States,310M300US34380,34380,"United States - Mount Pleasant, MI Micro Area","Mount Pleasant, MI Micro Area",70311,70311,70286,70556,70571,70093,69933,70637,71133,71063
0100000US,,United States,310M300US34420,34420,"United States - Mount Pleasant, TX Micro Area","Mount Pleasant, TX Micro Area",32334,32334,32414,32423,32634,32623,32460,32720,32615,32904
0100000US,,United States,310M300US34460,34460,"United States - Mount Sterling, KY Micro Area","Mount Sterling, KY Micro Area",44396,44398,44530,44880,44981,45546,45788,46130,46378,46761
0100000US,,United States,310M300US34500,34500,"United States - Mount Vernon, IL Micro Area","Mount Vernon, IL Micro Area",38827,38825,38757,38742,38650,38629,38376,38300,38308,38179
0100000US,,United States,310M300US34540,34540,"United States - Mount Vernon, OH Micro Area","Mount Vernon, OH Micro Area",60921,60930,61092,61271,60740,60787,60929,60916,60832,61261
0100000US,,United States,310M300US34660,34660,"United States - Murray, KY Micro Area","Murray, KY Micro Area",37191,37191,37343,37655,38021,38323,38423,38642,38772,38919
0100000US,,United States,310M300US34700,34700,"United States - Muscatine, IA Micro Area","Muscatine, IA Micro Area",42745,42749,42741,42771,42860,42931,42936,42964,42904,42880
0100000US,,United States,310M300US34780,34780,"United States - Muskogee, OK Micro Area","Muskogee, OK Micro Area",70990,70988,71115,70736,70518,70175,69731,69317,69046,69086
0100000US,,United States,310M300US34860,34860,"United States - Nacogdoches, TX Micro Area","Nacogdoches, TX Micro Area",64524,64524,64683,65639,65821,65163,65187,65464,65662,65580
0100000US,,United States,310M300US35020,35020,"United States - Natchez, MS-LA Micro Area","Natchez, MS-LA Micro Area",53119,53119,53405,53248,52670,52607,52436,51627,51434,50869
0100000US,,United States,310M300US35060,35060,"United States - Natchitoches, LA Micro Area","Natchitoches, LA Micro Area",39566,39566,39526,39371,39337,39112,39126,39003,38995,39021
0100000US,,United States,310M300US35140,35140,"United States - Newberry, SC Micro Area","Newberry, SC Micro Area",37508,37508,37613,37516,37548,37481,37718,37841,38044,38488
0100000US,,United States,310M300US35220,35220,"United States - New Castle, IN Micro Area","New Castle, IN Micro Area",49462,49466,49529,49215,49113,48850,48892,48664,48364,48476
0100000US,,United States,310M300US35260,35260,"United States - New Castle, PA Micro Area","New Castle, PA Micro Area",91108,91140,90975,90452,89860,89337,88801,88317,87631,87069
0100000US,,United States,310M300US35420,35420,"United States - New Philadelphia-Dover, OH Micro Area","New Philadelphia-Dover, OH Micro Area",92582,92582,92548,92482,92413,92586,92613,92673,92485,92297
0100000US,,United States,310M300US35440,35440,"United States - Newport, OR Micro Area","Newport, OR Micro Area",46034,46032,45996,45842,46145,46318,46349,47051,47897,48920
0100000US,,United States,310M300US35460,35460,"United States - Newport, TN Micro Area","Newport, TN Micro Area",35662,35642,35641,35401,35455,35325,35201,35068,35160,35556
0100000US,,United States,310M300US35500,35500,"United States - Newton, IA Micro Area","Newton, IA Micro Area",36842,36842,36813,36613,36524,36718,36870,36729,36661,36966
0100000US,,United States,310M300US35580,35580,"United States - New Ulm, MN Micro Area","New Ulm, MN Micro Area",25893,25893,25842,25653,25410,25266,25264,25228,25262,25194
0100000US,,United States,310M300US35700,35700,"United States - Nogales, AZ Micro Area","Nogales, AZ Micro Area",47420,47423,47425,47615,47292,46845,46468,46191,46075,46212
0100000US,,United States,310M300US35740,35740,"United States - Norfolk, NE Micro Area","Norfolk, NE Micro Area",48271,48270,48361,48381,48380,48446,48381,48113,48078,48270
0100000US,,United States,310M300US35820,35820,"United States - North Platte, NE Micro Area","North Platte, NE Micro Area",37590,37590,37563,37366,37278,37256,36919,36780,36776,36547
0100000US,,United States,310M300US35860,35860,"United States - North Vernon, IN Micro Area","North Vernon, IN Micro Area",28525,28529,28481,28151,28139,28222,27910,27822,27622,27626
0100000US,,United States,310M300US35900,35900,"United States - North Wilkesboro, NC Micro Area","North Wilkesboro, NC Micro Area",69340,69303,69262,68942,68927,68642,68455,68320,68634,68576
0100000US,,United States,310M300US35940,35940,"United States - Norwalk, OH Micro Area","Norwalk, OH Micro Area",59626,59625,59557,59390,59160,58762,58562,58277,58391,58494
0100000US,,United States,310M300US36020,36020,"United States - Oak Harbor, WA Micro Area","Oak Harbor, WA Micro Area",78506,78506,78670,78901,78994,78166,78655,79999,81638,83159
0100000US,,United States,310M300US36300,36300,"United States - Ogdensburg-Massena, NY Micro Area","Ogdensburg-Massena, NY Micro Area",111944,111941,111825,112316,112444,112067,111601,110803,109989,109623
0100000US,,United States,310M300US36340,36340,"United States - Oil City, PA Micro Area","Oil City, PA Micro Area",54984,54983,54973,54683,54211,53840,53363,52966,52469,51762
0100000US,,United States,310M300US36380,36380,"United States - Okeechobee, FL Micro Area","Okeechobee, FL Micro Area",39996,39996,40030,39854,39700,39469,39563,39807,40697,41605
0100000US,,United States,310M300US36460,36460,"United States - Olean, NY Micro Area","Olean, NY Micro Area",80317,80343,80232,79829,79375,79033,78726,78006,77761,77348
0100000US,,United States,310M300US36580,36580,"United States - Oneonta, NY Micro Area","Oneonta, NY Micro Area",62259,62272,62256,61972,61761,61641,60994,60676,60343,60094
0100000US,,United States,310M300US36620,36620,"United States - Ontario, OR-ID Micro Area","Ontario, OR-ID Micro Area",53936,53934,53984,53377,53304,53193,53110,52988,53313,53695
0100000US,,United States,310M300US36660,36660,"United States - Opelousas, LA Micro Area","Opelousas, LA Micro Area",83384,83387,83492,83430,83464,83408,83665,83625,83703,83497
0100000US,,United States,310M300US36700,36700,"United States - Orangeburg, SC Micro Area","Orangeburg, SC Micro Area",92501,92495,92308,91678,91443,90652,90005,89115,88334,87476
0100000US,,United States,310M300US36820,36820,"United States - Oskaloosa, IA Micro Area","Oskaloosa, IA Micro Area",22381,22381,22406,22490,22393,22405,22352,22308,22206,22235
0100000US,,United States,310M300US36830,36830,"United States - Othello, WA Micro Area","Othello, WA Micro Area",18728,18728,18789,18891,18978,19142,19196,19201,19262,19506
0100000US,,United States,310M300US36840,36840,"United States - Ottawa, KS Micro Area","Ottawa, KS Micro Area",25992,25996,25984,25846,25817,25725,25531,25461,25547,25733
0100000US,,United States,310M300US36860,36860,"United States - Ottawa-Peru, IL Micro Area","Ottawa-Peru, IL Micro Area",154908,154899,154783,154096,153153,152382,151358,150272,149657,149037
0100000US,,United States,310M300US36900,36900,"United States - Ottumwa, IA Micro Area","Ottumwa, IA Micro Area",44378,44378,44441,44233,44132,44242,44138,44210,44171,44010
0100000US,,United States,310M300US36940,36940,"United States - Owatonna, MN Micro Area","Owatonna, MN Micro Area",36576,36576,36493,36566,36307,36362,36489,36621,36703,36887
0100000US,,United States,310M300US37020,37020,"United States - Owosso, MI Micro Area","Owosso, MI Micro Area",70648,70648,70611,69965,69299,68868,68770,68458,68541,68446
0100000US,,United States,310M300US37060,37060,"United States - Oxford, MS Micro Area","Oxford, MS Micro Area",47351,47359,47566,48348,50182,51385,51828,52654,53479,54374
0100000US,,United States,310M300US37080,37080,"United States - Oxford, NC Micro Area","Oxford, NC Micro Area",59916,57522,57660,57514,57587,57814,58067,58252,58824,59557
0100000US,,United States,310M300US37120,37120,"United States - Ozark, AL Micro Area","Ozark, AL Micro Area",50251,50247,50392,50107,50287,49759,49409,49344,49228,49226
0100000US,,United States,310M300US37140,37140,"United States - Paducah, KY-IL Micro Area","Paducah, KY-IL Micro Area",98762,98760,98702,98879,98417,97798,97624,97053,97083,97037
0100000US,,United States,310M300US37220,37220,"United States - Pahrump, NV Micro Area","Pahrump, NV Micro Area",43946,43945,43847,44002,43632,42924,42904,43052,43399,44202
0100000US,,United States,310M300US37260,37260,"United States - Palatka, FL Micro Area","Palatka, FL Micro Area",74364,74366,74204,73635,72913,72366,71983,71957,72404,73464
0100000US,,United States,310M300US37300,37300,"United States - Palestine, TX Micro Area","Palestine, TX Micro Area",58458,58458,58495,58379,58036,57960,57837,57641,57558,57741
0100000US,,United States,310M300US37420,37420,"United States - Pampa, TX Micro Area","Pampa, TX Micro Area",22535,22535,22467,22651,22908,22986,23437,23245,22738,22404
0100000US,,United States,310M300US37500,37500,"United States - Paragould, AR Micro Area","Paragould, AR Micro Area",42090,42090,42200,42751,43208,43145,43772,44301,44715,45053
0100000US,,United States,310M300US37540,37540,"United States - Paris, TN Micro Area","Paris, TN Micro Area",32330,32354,32402,32410,32376,32229,32246,32145,32245,32450
0100000US,,United States,310M300US37580,37580,"United States - Paris, TX Micro Area","Paris, TX Micro Area",49793,49789,49816,49863,49684,49093,49393,49367,49565,49587
0100000US,,United States,310M300US37660,37660,"United States - Parsons, KS Micro Area","Parsons, KS Micro Area",21607,21610,21538,21380,21169,20878,20781,20632,20330,20145
0100000US,,United States,310M300US37740,37740,"United States - Payson, AZ Micro Area","Payson, AZ Micro Area",53597,53597,53572,53422,52973,52982,53008,52935,53297,53501
0100000US,,United States,310M300US37780,37780,"United States - Pecos, TX Micro Area","Pecos, TX Micro Area",13783,13783,13831,13799,13959,14189,14509,14906,15069,15281
0100000US,,United States,310M300US37800,37800,"United States - Pella, IA Micro Area","Pella, IA Micro Area",33309,33309,33225,33262,33266,33010,33260,33109,33149,33105
0100000US,,United States,310M300US37940,37940,"United States - Peru, IN Micro Area","Peru, IN Micro Area",36903,36908,36812,36649,36536,36171,36078,36012,36067,35845
0100000US,,United States,310M300US38100,38100,"United States - Picayune, MS Micro Area","Picayune, MS Micro Area",55834,55747,55699,55432,54996,54830,55130,54941,55072,55270
0100000US,,United States,310M300US38180,38180,"United States - Pierre, SD Micro Area","Pierre, SD Micro Area",21361,21356,21423,21665,21841,21849,22019,21935,22020,22084
0100000US,,United States,310M300US38240,38240,"United States - Pinehurst-Southern Pines, NC Micro Area","Pinehurst-Southern Pines, NC Micro Area",88247,88246,88591,89273,90216,91411,92847,94040,95392,97264
0100000US,,United States,310M300US38260,38260,"United States - Pittsburg, KS Micro Area","Pittsburg, KS Micro Area",39134,39135,39176,39184,39313,39227,39208,39032,38992,39034
0100000US,,United States,310M300US38380,38380,"United States - Plainview, TX Micro Area","Plainview, TX Micro Area",36273,36227,36291,36398,36269,35703,34490,34099,34209,34134
0100000US,,United States,310M300US38420,38420,"United States - Platteville, WI Micro Area","Platteville, WI Micro Area",51208,51208,51235,51179,50876,50985,51676,52057,51993,51999
0100000US,,United States,310M300US38460,38460,"United States - Plattsburgh, NY Micro Area","Plattsburgh, NY Micro Area",82128,82131,82096,81731,81744,81585,81549,81032,80973,80980
0100000US,,United States,310M300US38500,38500,"United States - Plymouth, IN Micro Area","Plymouth, IN Micro Area",47051,47047,46996,46928,46932,46910,46938,46761,46652,46498
0100000US,,United States,310M300US38580,38580,"United States - Point Pleasant, WV-OH Micro Area","Point Pleasant, WV-OH Micro Area",58258,58272,58422,58315,58062,57735,57468,57130,56905,56774
0100000US,,United States,310M300US38620,38620,"United States - Ponca City, OK Micro Area","Ponca City, OK Micro Area",46562,46562,46433,45853,45695,45562,45492,45282,44983,44544
0100000US,,United States,310M300US38700,38700,"United States - Pontiac, IL Micro Area","Pontiac, IL Micro Area",38950,38950,38858,38799,38508,37389,37012,36668,36475,36518
0100000US,,United States,310M300US38740,38740,"United States - Poplar Bluff, MO Micro Area","Poplar Bluff, MO Micro Area",42794,42794,42787,42985,42988,42969,42865,42840,42789,42666
0100000US,,United States,310M300US38780,38780,"United States - Portales, NM Micro Area","Portales, NM Micro Area",19846,19840,20022,20415,20300,19969,19602,19064,19082,18847
0100000US,,United States,310M300US38820,38820,"United States - Port Angeles, WA Micro Area","Port Angeles, WA Micro Area",71404,71404,71502,71750,71764,72052,72438,73133,74098,75474
0100000US,,United States,310M300US38840,38840,"United States - Port Clinton, OH Micro Area","Port Clinton, OH Micro Area",41428,41434,41358,41313,41240,41032,40903,40758,40495,40657
0100000US,,United States,310M300US38920,38920,"United States - Port Lavaca, TX Micro Area","Port Lavaca, TX Micro Area",21381,21381,21311,21356,21575,21735,21805,21881,21942,21744
0100000US,,United States,310M300US39020,39020,"United States - Portsmouth, OH Micro Area","Portsmouth, OH Micro Area",79499,79497,79500,79226,78604,78103,77280,76805,76240,75929
0100000US,,United States,310M300US39060,39060,"United States - Pottsville, PA Micro Area","Pottsville, PA Micro Area",148289,148289,148267,147461,147023,146490,145157,143885,143335,142569
0100000US,,United States,310M300US39220,39220,"United States - Price, UT Micro Area","Price, UT Micro Area",21403,21403,21404,21306,21230,20908,20621,20366,20371,20295
0100000US,,United States,310M300US39260,39260,"United States - Prineville, OR Micro Area","Prineville, OR Micro Area",20978,20978,20884,20626,20598,20693,20958,21469,22344,23123
0100000US,,United States,310M300US39420,39420,"United States - Pullman, WA Micro Area","Pullman, WA Micro Area",44776,44778,44761,44977,46546,46728,46753,47914,48528,49046
0100000US,,United States,310M300US39500,39500,"United States - Quincy, IL-MO Micro Area","Quincy, IL-MO Micro Area",77314,77312,77375,77418,77255,77107,77111,77149,76756,76201
0100000US,,United States,310M300US39700,39700,"United States - Raymondville, TX Micro Area","Raymondville, TX Micro Area",22134,22137,22225,22166,22198,22027,21943,21882,21760,21584
0100000US,,United States,310M300US39780,39780,"United States - Red Bluff, CA Micro Area","Red Bluff, CA Micro Area",63463,63440,63563,63347,63241,62916,62820,63128,63444,63926
0100000US,,United States,310M300US39860,39860,"United States - Red Wing, MN Micro Area","Red Wing, MN Micro Area",46183,46182,46212,46103,46148,46110,46003,46033,46240,46304
0100000US,,United States,310M300US39940,39940,"United States - Rexburg, ID Micro Area","Rexburg, ID Micro Area",50778,50787,50820,50978,50604,50386,50693,50669,51669,52235
0100000US,,United States,310M300US39980,39980,"United States - Richmond, IN Micro Area","Richmond, IN Micro Area",68917,69003,68894,68631,68220,67782,67353,66949,66591,66185
0100000US,,United States,310M300US40080,40080,"United States - Richmond-Berea, KY Micro Area","Richmond-Berea, KY Micro Area",99972,99972,100549,101879,102454,102652,103885,105089,106408,107924
0100000US,,United States,310M300US40100,40100,"United States - Rio Grande City, TX Micro Area","Rio Grande City, TX Micro Area",60968,60968,61145,61582,61823,62290,62914,63512,63931,64454
0100000US,,United States,310M300US40180,40180,"United States - Riverton, WY Micro Area","Riverton, WY Micro Area",40123,40123,40195,40520,41022,40911,40573,40237,40245,39803
0100000US,,United States,310M300US40260,40260,"United States - Roanoke Rapids, NC Micro Area","Roanoke Rapids, NC Micro Area",76790,76735,76515,76045,75040,74089,73547,72786,72037,71172
0100000US,,United States,310M300US40300,40300,"United States - Rochelle, IL Micro Area","Rochelle, IL Micro Area",53497,53497,53422,53065,52790,52299,51967,51598,51168,51063
0100000US,,United States,310M300US40460,40460,"United States - Rockingham, NC Micro Area","Rockingham, NC Micro Area",46639,46642,46625,46653,46367,46154,45792,45436,45054,44798
0100000US,,United States,310M300US40540,40540,"United States - Rock Springs, WY Micro Area","Rock Springs, WY Micro Area",43806,43806,43569,44013,45042,45145,44981,44732,44245,43534
0100000US,,United States,310M300US40620,40620,"United States - Rolla, MO Micro Area","Rolla, MO Micro Area",45156,45154,45311,45211,45220,45024,44970,44799,44828,44744
0100000US,,United States,310M300US40700,40700,"United States - Roseburg, OR Micro Area","Roseburg, OR Micro Area",107667,107667,107612,107165,106865,106565,106657,107152,108100,109405
0100000US,,United States,310M300US40740,40740,"United States - Roswell, NM Micro Area","Roswell, NM Micro Area",65645,65648,65729,65667,65688,65836,65642,65554,65371,64866
0100000US,,United States,310M300US40760,40760,"United States - Ruidoso, NM Micro Area","Ruidoso, NM Micro Area",20497,20493,20450,20400,20188,19953,19568,19276,19294,19395
0100000US,,United States,310M300US40780,40780,"United States - Russellville, AR Micro Area","Russellville, AR Micro Area",83939,83939,84247,84578,84367,84321,84810,85041,85338,85358
0100000US,,United States,310M300US40820,40820,"United States - Ruston, LA Micro Area","Ruston, LA Micro Area",46735,46735,46858,47053,47090,47313,47342,47634,47647,47744
0100000US,,United States,310M300US40860,40860,"United States - Rutland, VT Micro Area","Rutland, VT Micro Area",61642,61649,61573,61196,60776,60487,60068,59566,59172,59087
0100000US,,United States,310M300US40940,40940,"United States - Safford, AZ Micro Area","Safford, AZ Micro Area",37220,37220,37158,37124,37009,37419,38064,37786,37767,37466
0100000US,,United States,310M300US41220,41220,"United States - St. Marys, GA Micro Area","St. Marys, GA Micro Area",50513,50513,50660,50308,51352,51413,51926,52462,52416,53044
0100000US,,United States,310M300US41260,41260,"United States - St. Marys, PA Micro Area","St. Marys, PA Micro Area",31946,31946,31846,31757,31578,31401,31094,30788,30423,30197
0100000US,,United States,310M300US41400,41400,"United States - Salem, OH Micro Area","Salem, OH Micro Area",107841,107841,107876,107386,106585,105908,105557,104632,103744,103077
0100000US,,United States,310M300US41460,41460,"United States - Salina, KS Micro Area","Salina, KS Micro Area",61697,61729,61911,61886,61924,61853,61594,61425,60989,60597
0100000US,,United States,310M300US41760,41760,"United States - Sandpoint, ID Micro Area","Sandpoint, ID Micro Area",40877,40877,40908,40768,40342,40522,41285,41565,42343,43560
0100000US,,United States,310M300US41780,41780,"United States - Sandusky, OH Micro Area","Sandusky, OH Micro Area",77079,77066,76981,76675,76404,76011,75763,75310,74944,74817
0100000US,,United States,310M300US41820,41820,"United States - Sanford, NC Micro Area","Sanford, NC Micro Area",57866,57858,57892,58588,59318,59874,59501,59476,59746,60430
0100000US,,United States,310M300US42300,42300,"United States - Sault Ste. Marie, MI Micro Area","Sault Ste. Marie, MI Micro Area",38520,38673,38614,38862,38957,38529,38212,37965,37696,37711
0100000US,,United States,310M300US42380,42380,"United States - Sayre, PA Micro Area","Sayre, PA Micro Area",62622,62709,62724,63068,62969,62475,61876,61539,60986,60853
0100000US,,United States,310M300US42420,42420,"United States - Scottsbluff, NE Micro Area","Scottsbluff, NE Micro Area",38971,38971,39059,38933,38919,38864,38458,38296,38539,38308
0100000US,,United States,310M300US42460,42460,"United States - Scottsboro, AL Micro Area","Scottsboro, AL Micro Area",53227,53226,53184,53212,53054,52923,52541,52207,52049,51909
0100000US,,United States,310M300US42620,42620,"United States - Searcy, AR Micro Area","Searcy, AR Micro Area",77076,77076,77336,78005,78545,78471,78368,78835,78838,79016
0100000US,,United States,310M300US42740,42740,"United States - Sedalia, MO Micro Area","Sedalia, MO Micro Area",42201,42201,42259,42131,42293,42197,42206,42305,42280,42558
0100000US,,United States,310M300US42780,42780,"United States - Selinsgrove, PA Micro Area","Selinsgrove, PA Micro Area",39702,39709,39700,39773,39916,40227,40412,40745,40667,40801
0100000US,,United States,310M300US42820,42820,"United States - Selma, AL Micro Area","Selma, AL Micro Area",43820,43820,43863,43256,42795,41981,41559,40939,40081,39215
0100000US,,United States,310M300US42860,42860,"United States - Seneca, SC Micro Area","Seneca, SC Micro Area",74273,74275,74342,74249,74560,74947,75195,75812,76407,77270
0100000US,,United States,310M300US42900,42900,"United States - Seneca Falls, NY Micro Area","Seneca Falls, NY Micro Area",35251,35244,35264,35318,35347,35236,34890,34811,34781,34498
0100000US,,United States,310M300US42940,42940,"United States - Sevierville, TN Micro Area","Sevierville, TN Micro Area",89889,89725,89948,91107,92231,93298,94570,95502,96609,97638
0100000US,,United States,310M300US42980,42980,"United States - Seymour, IN Micro Area","Seymour, IN Micro Area",42376,42376,42585,42938,42999,43455,43719,43902,43933,43884
0100000US,,United States,310M300US43020,43020,"United States - Shawano, WI Micro Area","Shawano, WI Micro Area",46181,46187,46205,46032,45862,45776,45835,45563,45478,45550
0100000US,,United States,310M300US43060,43060,"United States - Shawnee, OK Micro Area","Shawnee, OK Micro Area",69442,69442,69636,70025,70493,70884,71518,71460,71982,72226
0100000US,,United States,310M300US43140,43140,"United States - Shelby, NC Micro Area","Shelby, NC Micro Area",98078,98030,97917,97435,97314,96874,97012,96868,97102,97334
0100000US,,United States,310M300US43180,43180,"United States - Shelbyville, TN Micro Area","Shelbyville, TN Micro Area",45058,45056,45086,45227,45262,45584,46259,46892,47420,48117
0100000US,,United States,310M300US43220,43220,"United States - Shelton, WA Micro Area","Shelton, WA Micro Area",60699,60696,60733,60858,60666,60462,60568,60984,62123,63710
0100000US,,United States,310M300US43260,43260,"United States - Sheridan, WY Micro Area","Sheridan, WY Micro Area",29116,29116,29123,29254,29528,29735,29888,29940,30049,30210
0100000US,,United States,310M300US43320,43320,"United States - Show Low, AZ Micro Area","Show Low, AZ Micro Area",107449,107489,107695,107518,107268,107077,107613,107543,108322,108956
0100000US,,United States,310M300US43380,43380,"United States - Sidney, OH Micro Area","Sidney, OH Micro Area",49423,49418,49313,49214,49109,49122,48934,48967,48726,48759
0100000US,,United States,310M300US43460,43460,"United States - Sikeston, MO Micro Area","Sikeston, MO Micro Area",39191,39187,39245,39127,39144,39190,38852,38982,38723,38541
0100000US,,United States,310M300US43500,43500,"United States - Silver City, NM Micro Area","Silver City, NM Micro Area",29514,29510,29381,29308,29208,29047,28820,28325,28033,27687
0100000US,,United States,310M300US43660,43660,"United States - Snyder, TX Micro Area","Snyder, TX Micro Area",16921,16921,16932,16876,17102,17265,17399,17588,17430,17050
0100000US,,United States,310M300US43700,43700,"United States - Somerset, KY Micro Area","Somerset, KY Micro Area",63063,63063,63185,63499,63505,63749,63830,63827,64014,64449
0100000US,,United States,310M300US43740,43740,"United States - Somerset, PA Micro Area","Somerset, PA Micro Area",77742,77746,77781,77304,77051,76679,76292,75553,75070,74501
0100000US,,United States,310M300US43760,43760,"United States - Sonora, CA Micro Area","Sonora, CA Micro Area",55365,55365,55188,54832,54237,54018,53852,53589,53787,54248
0100000US,,United States,310M300US43940,43940,"United States - Spearfish, SD Micro Area","Spearfish, SD Micro Area",24097,24090,24205,24329,24394,24949,24733,24796,25183,25429
0100000US,,United States,310M300US43980,43980,"United States - Spencer, IA Micro Area","Spencer, IA Micro Area",16667,16667,16633,16595,16540,16442,16491,16508,16325,16170
0100000US,,United States,310M300US44020,44020,"United States - Spirit Lake, IA Micro Area","Spirit Lake, IA Micro Area",16667,16667,16670,16857,16924,16876,16830,16990,17104,17199
0100000US,,United States,310M300US44260,44260,"United States - Starkville, MS Micro Area","Starkville, MS Micro Area",47671,47671,47738,47721,48808,49076,49024,49480,49579,49799
0100000US,,United States,310M300US44340,44340,"United States - Statesboro, GA Micro Area","Statesboro, GA Micro Area",70217,70251,70571,72687,73167,71873,72734,73233,74721,76149
0100000US,,United States,310M300US44460,44460,"United States - Steamboat Springs, CO Micro Area","Steamboat Springs, CO Micro Area",23509,23506,23446,23246,23253,23569,24019,24310,24679,25220
0100000US,,United States,310M300US44500,44500,"United States - Stephenville, TX Micro Area","Stephenville, TX Micro Area",37890,37900,37912,38925,39414,39903,40543,41221,41443,41969
0100000US,,United States,310M300US44540,44540,"United States - Sterling, CO Micro Area","Sterling, CO Micro Area",22709,22709,22139,22084,21867,21680,21958,21968,21925,21896
